country_code,postal_code,town,province,latitude,longitude
ITA,94018,Troina,EN,37.7844,14.5961
ITA,94019,Valguarnera Caropepe,EN,37.4953,14.3903
ITA,94100,Enna,EN,37.5287,14.2602
ITA,98020,Pagliara,ME,37.9958,15.3624
ITA,98021,Ali' Terme,ME,38.0051,15.4227
ITA,98022,Fiumedinisi,ME,38.026,15.381
ITA,98023,Furci Siculo,ME,37.9616,15.3776
ITA,98025,Itala Marina,ME,38.0441,15.4449
ITA,98026,Nizza Di Sicilia,ME,37.9908,15.4096
ITA,98027,Sciglio,ME,37.9843,15.3903
ITA,98028,Barracca,ME,37.9627,15.3406
ITA,98029,Guidomandri,ME,38.0468,15.4594
ITA,98030,Forza D'Agro',ME,37.9126,15.1534
ITA,98031,Capizzi,ME,37.8479,14.4798
ITA,98032,Misitano Inferiore,ME,37.9773,15.2869
ITA,98033,Cesaro',ME,37.8448,14.7131
ITA,98034,Francavilla Di Sicilia,ME,37.902,15.1382
ITA,98035,Pallio,ME,37.8211,15.2532
ITA,98036,Graniti,ME,37.8899,15.2246
ITA,98037,Letojanni,ME,37.8805,15.3073
ITA,98038,Savoca,ME,37.948,15.337
ITA,98039,Chianchitta,ME,37.8531,15.2853
ITA,98040,Scala Di Torregrotta,ME,38.1877,15.3438
ITA,98041,Monforte San Giorgio,ME,38.1681,15.3708
ITA,98042,Giammoro,ME,38.1919,15.3065
ITA,98043,Sant'Andrea,ME,38.1936,15.4173
ITA,98044,Cattafi,ME,38.1787,15.2702
ITA,98045,San Pier Niceto,ME,38.1802,15.3378
ITA,98046,Santa Lucia Del Mela,ME,38.1441,15.2806
ITA,98047,Cavaliere,ME,38.2114,15.4314
ITA,98048,San Martino Spadafora,ME,38.212,15.388
ITA,98049,Serro,ME,38.1741,15.2911
ITA,98050,Terme Vigliatore,ME,38.5193,14.9976
ITA,98051,Caldera',ME,38.134,15.1872
ITA,98053,Castroreale,ME,38.098,15.2026
ITA,98054,Furnari,ME,38.1149,15.1186
ITA,98055,Canneto Lipari,ME,38.4919,14.9441
ITA,98056,Mazzarra' Sant'Andrea,ME,38.0897,15.1354
ITA,98057,Santa Marina Di Milazzo,ME,38.2017,15.2368
ITA,98058,Novara Di Sicilia,ME,38.0125,15.1176
ITA,98059,Rodi' Milici,ME,38.0835,15.1688
ITA,98060,San Lorenzitto,ME,38.1077,14.9571
ITA,98061,Brolo,ME,38.1562,14.828
ITA,98062,Ficarra,ME,38.1085,14.8299
ITA,98063,Magaro,ME,38.171,14.9238
ITA,98064,Colla Maffone,ME,38.0905,14.9656
ITA,98065,Braidi,ME,38.0458,15.0217
ITA,98066,Marina Di Patti,ME,38.1356,15.0097
ITA,98067,Fondachello Di Raccuja,ME,38.0452,14.9098
ITA,98068,San Piero Patti,ME,38.0464,14.9766
ITA,98069,Sinagra,ME,38.0819,14.8501
ITA,98070,Militello Rosmarino,ME,38.0388,14.6592
ITA,98071,Piana Di Capo D'Orlando,ME,38.1468,14.7559
ITA,98072,Caronia,ME,38.0269,14.424
ITA,98073,Mistretta,ME,37.9282,14.3578
ITA,98074,Cresta,ME,38.1233,14.768
ITA,98075,San Fratello,ME,38.0156,14.5982
ITA,98076,Sant'Agata Di Militello,ME,38.0561,14.6398
ITA,98077,Santo Stefano Di Camastra,ME,38.013,14.3514
ITA,98078,Tortorici,ME,38.0282,14.8262
ITA,98079,Tusa,ME,37.9964,14.2468
ITA,98100,Messina,ME,38.1939,15.5526
ITA,98121,Messina,ME,38.1939,15.5526
ITA,98122,Messina,ME,38.1939,15.5526
ITA,98123,Messina,ME,38.1939,15.5526
ITA,98124,Messina,ME,38.1803,15.5513
ITA,98125,Messina,ME,38.1903,15.5502
ITA,98126,Santa Lucia Sopra Contesse,ME,38.1939,15.5526
ITA,98127,Messina,ME,38.1903,15.5502
ITA,98128,Messina,ME,38.1903,15.5502
ITA,98129,Messina,ME,38.1675,15.5277
ITA,98131,Mili Marina,ME,38.1553,15.5346
ITA,98132,Mili Marina,ME,38.1424,15.5231
ITA,98133,Messina,ME,38.1667,15.5341
ITA,98134,Messina,ME,38.147,15.5263
ITA,98135,Santo Stefano Medio,ME,38.0527,15.4482
ITA,98136,Messina,ME,38.1939,15.5526
ITA,98137,Messina,ME,38.147,15.5179
ITA,98138,Messina,ME,38.1396,15.5055
ITA,98139,San Placido Calonero',ME,38.1362,15.5127
ITA,98141,Giampilieri Marina,ME,38.1872,15.538
ITA,98142,San Filippo Inferiore,ME,38.1416,15.5111
ITA,98143,Molino,ME,38.1149,15.4846
ITA,98144,San Filippo,ME,38.2368,15.5289
ITA,98145,Bordonaro,ME,38.2189,15.5248
ITA,98146,Santo,ME,38.1836,15.5298
ITA,98147,Villaggio Aldisio,ME,38.1872,15.538
ITA,98148,Santo,ME,38.1886,15.5429
ITA,98149,Cataratti,ME,38.1929,15.5318
ITA,98151,Messina,ME,38.197,15.5347
ITA,98152,Scala Ritiro,ME,38.15,15.3428
ITA,98153,Messina,ME,38.2146,15.5107
ITA,98154,Salice Calabro,ME,38.2219,15.5242
ITA,98155,Castanea Delle Furie,ME,38.239,15.5321
ITA,98156,Massa San Giorgio,ME,38.2342,15.5447
ITA,98157,Massa San Giovanni,ME,38.243,15.5487
ITA,98158,Messina,ME,38.2309,15.5676
ITA,98159,Liuzzo Orto,ME,38.2244,15.5054
ITA,98161,Rodia,ME,38.2336,15.5191
ITA,98162,Messina,ME,38.2069,15.5551
ITA,98163,Sparta',ME,38.2438,15.5438
ITA,98164,Lido Di Mortelle,ME,38.2303,15.6013
ITA,98165,Messina,ME,38.2069,15.5551
ITA,98166,Messina,ME,38.2241,15.5763
ITA,98167,Messina,ME,38.2069,15.5551
ITA,98168,Villaggio Annunziata,ME,38.1991,15.5536
ITA,90010,Ustica,PA,37.9751,13.9343
ITA,90011,Aspra,PA,38.0919,13.5071
ITA,90012,San Giovanni Li Greci,PA,37.9017,13.6525
ITA,90013,Castelbuono,PA,37.9253,14.0867
ITA,90014,Casteldaccia,PA,38.0512,13.5304
ITA,90015,Cefalu',PA,38.0146,14.0429
ITA,90016,Collesano,PA,37.9181,13.937
ITA,90017,Sant'Elia,PA,38.0957,13.5353
ITA,90018,Termini Imerese,PA,37.9823,13.6973
ITA,90019,Trabia,PA,38.0042,13.6339
ITA,90020,Nociazzi Inferiore,PA,37.8191,13.8524
ITA,90021,Alia,PA,37.7787,13.7139
ITA,90022,Caltavuturo,PA,37.8204,13.8916
ITA,90023,Ciminna,PA,37.8976,13.5597
ITA,90024,Gangi,PA,37.7957,14.2044
ITA,90025,Lercara Friddi,PA,37.7466,13.6039
ITA,90026,Pianello,PA,37.7871,14.1124
ITA,90027,Petralia Sottana,PA,37.8092,14.0929
ITA,90028,Polizzi Generosa,PA,37.8116,14.0027
ITA,90029,Valledolmo,PA,37.747,13.8281
ITA,90030,Godrano,PA,37.87,13.3798
ITA,90031,Belmonte Mezzagno,PA,38.0465,13.3921
ITA,90032,Bisacquino,PA,37.7035,13.2605
ITA,90033,Chiusa Sclafani,PA,37.6507,13.2619
ITA,90034,Corleone,PA,37.8492,13.3385
ITA,90035,Marineo,PA,37.9519,13.4178
ITA,90036,Portella Di Mare,PA,38.0524,13.455
ITA,90037,Piana Degli Albanesi,PA,37.9937,13.2846
ITA,90038,Prizzi,PA,37.7072,13.451
ITA,90039,Villabate,PA,38.0779,13.4428
ITA,90040,Cortiglia,PA,38.058,13.1677
ITA,90041,Balestrate,PA,38.0512,13.0072
ITA,90042,Borgetto,PA,38.0466,13.1407
ITA,90043,Camporeale,PA,37.8861,13.1011
ITA,90044,Villagrazia Di Carini,PA,38.1471,13.1759
ITA,90045,Cinisi,PA,38.1608,13.101
ITA,90046,Poggio San Francesco,PA,38.005,13.3417
ITA,90047,Partinico,PA,38.0466,13.1179
ITA,90048,San Giuseppe Jato,PA,37.9733,13.1889
ITA,90049,Citta' Del Mare,PA,38.1234,13.079
ITA,90100,Palermo,PA,38.1321,13.3356
ITA,90121,In Via Messina Marine,PA,38.116,13.3178
ITA,90122,Palermo,PA,38.1321,13.3356
ITA,90123,Palermo,PA,38.1321,13.3356
ITA,90124,Palermo,PA,38.1321,13.3356
ITA,90125,Palermo,PA,38.1321,13.3356
ITA,90126,Palermo,PA,38.1321,13.3356
ITA,90127,Palermo,PA,38.1321,13.3356
ITA,90128,Palermo,PA,38.1321,13.3356
ITA,90129,Palermo,PA,38.1321,13.3356
ITA,90131,Rocca Monreale,PA,38.1321,13.3356
ITA,90132,Palermo,PA,38.1321,13.3356
ITA,90133,Tribunali Castellammare,PA,38.1321,13.3356
ITA,90134,Zisa,PA,38.1321,13.3356
ITA,90135,Palermo,PA,38.1321,13.3356
ITA,90136,Palermo,PA,38.1321,13.3356
ITA,90137,Palermo,PA,38.1321,13.3356
ITA,90138,Zisa,PA,38.1321,13.3356
ITA,90139,Palermo,PA,38.1321,13.3356
ITA,90141,Palermo,PA,38.1321,13.3356
ITA,90142,Montepellegrino,PA,38.1321,13.3356
ITA,90143,Palermo,PA,38.1321,13.3356
ITA,90144,Palermo,PA,38.1321,13.3356
ITA,90145,Palermo,PA,38.1321,13.3356
ITA,90146,Pallavicino,PA,38.1321,13.3356
ITA,90147,Palermo,PA,38.1321,13.3356
ITA,90148,Palermo,PA,38.1497,13.3089
ITA,90149,Palermo,PA,38.1321,13.3356
ITA,90151,Partanna Mondello,PA,38.166,13.3345
ITA,97010,Bellocozzo,RG,36.9381,14.7056
ITA,97011,Acate,RG,37.0232,14.493
ITA,97012,Chiaramonte Gulfi,RG,37.0305,14.703
ITA,97013,Pedalino,RG,36.9861,14.5943
ITA,97014,Ispica,RG,36.7862,14.9053
ITA,97015,Cava D'Ispica,RG,36.8891,14.7919
ITA,97016,Pozzallo,RG,36.7303,14.8467
ITA,97017,Donnafugata,RG,36.8559,14.546
ITA,97018,Jungi,RG,36.7508,14.6929
ITA,97019,Vittoria,RG,36.9229,14.4807
ITA,97100,Ragusa Ibla,RG,36.9257,14.7262
ITA,96010,San Foca',SR,37.0904,15.0394
ITA,96011,Augusta,SR,37.2613,15.2048
ITA,96012,Avola,SR,36.9084,15.1394
ITA,96013,Borgo Rizza,SR,37.2363,14.9734
ITA,96014,Floridia,SR,37.0834,15.1533
ITA,96015,Francofonte,SR,37.2248,14.8749
ITA,96016,Lentini,SR,37.2856,14.9974
ITA,96017,Santa Lucia Di Noto,SR,36.9363,15.0367
ITA,96018,Pachino,SR,36.7152,15.0902
ITA,96019,Rosolini,SR,36.8214,14.9513
ITA,96100,Belvedere,SR,37.0554,15.235
ITA,91010,Marettimo,TP,38.0719,12.7596
ITA,91011,Alcamo,TP,37.9779,12.9647
ITA,91012,Battaglia,TP,37.9852,12.7537
ITA,91013,Calatafimi Segesta,TP,37.9083,12.8758
ITA,91014,Castello Inici,TP,38.0421,12.828
ITA,91015,Custonaci,TP,38.0774,12.6952
ITA,91016,San Giuliano Trentapiedi,TP,38.0174,12.6011
ITA,91017,Pantelleria,TP,38.0049,12.7136
ITA,91018,Gorgazzo,TP,37.8305,12.788
ITA,91019,Valderice,TP,38.0405,12.6201
ITA,91020,Costiera Di Mazara,TP,37.7038,12.7691
ITA,91021,Tre Fontane,TP,37.5928,12.711
ITA,91022,Marinella,TP,37.6144,12.8174
ITA,91023,Levanzo,TP,37.9584,12.3353
ITA,91024,Villaggio Madonna Delle Grazie,TP,37.807,12.8695
ITA,91025,Santo Padre Delle Perriere,TP,37.7763,12.5009
ITA,91026,Borgata Costiera,TP,37.6829,12.6157
ITA,91027,Paceco,TP,37.9761,12.57
ITA,91028,Partanna,TP,37.7268,12.8892
ITA,91029,Santa Ninfa,TP,37.7704,12.8774
ITA,91100,Borgo Annunziata,TP,37.9507,12.5711
ITA,52010,Corsalone,AR,43.6767,11.8204
ITA,52011,Bibbiena Stazione,AR,43.7343,11.8309
ITA,52014,Avena,AR,43.7514,11.7854
ITA,52015,Pratovecchio,AR,43.7869,11.7235
ITA,52016,Pieve A Socana,AR,43.6417,11.8159
ITA,52017,Papiano,AR,43.8087,11.7106
ITA,52018,Strada,AR,43.7459,11.7153
ITA,52020,Laterina Stazione,AR,43.498,11.6788
ITA,52021,Capannole,AR,43.4406,11.6063
ITA,52022,Monastero,AR,43.5161,11.5076
ITA,52024,Loro Ciuffenna,AR,43.5705,11.6669
ITA,52025,Mercatale Valdarno,AR,43.4975,11.5656
ITA,52026,Castelfranco Piandiscò,AR,43.6342,11.5318
ITA,52027,San Giovanni Valdarno,AR,43.5676,11.5299
ITA,52028,Penna,AR,43.5657,11.5966
ITA,52029,Castiglion Fibocchi,AR,43.5274,11.7615
ITA,52031,San Leo Di Anghiari,AR,43.5378,12.0751
ITA,52032,Badia Tedalda,AR,43.7397,12.177
ITA,52033,Caprese Michelangelo,AR,43.6403,11.9855
ITA,52035,Le Ville,AR,43.4865,12.0948
ITA,52036,Madonnuccia,AR,43.6356,12.059
ITA,52037,Santa Fiora,AR,43.5585,12.1211
ITA,52038,Sestino,AR,43.7133,12.2903
ITA,52041,Badia Al Pino,AR,43.4035,11.7606
ITA,52043,Castiglion Fiorentino,AR,43.3307,11.9105
ITA,52044,Terontola Stazione,AR,43.2632,12.0314
ITA,52045,Foiano Della Chiana,AR,43.273,11.8083
ITA,52046,Lucignano,AR,43.2726,11.746
ITA,52047,Marciano,AR,43.3092,11.7969
ITA,52048,Montagnano Alberoro,AR,43.3494,11.7474
ITA,52100,Giovi D'Arezzo,AR,43.4801,11.8766
ITA,50010,Trespiano,FI,43.8343,11.2886
ITA,50012,Bagno A Ripoli,FI,43.7456,11.3264
ITA,50013,Capalle,FI,43.8144,11.1233
ITA,50014,San Domenico Di Fiesole,FI,43.817,11.2984
ITA,50018,Le Bagnese San Giusto,FI,43.7421,11.1509
ITA,50019,Colonnata,FI,43.8232,11.2132
ITA,50020,Mercatale Val Di Pesa,FI,43.6368,11.2279
ITA,50021,Marcialla,FI,43.5432,11.1374
ITA,50022,Greve In Chianti,FI,43.5851,11.3471
ITA,50023,Pozzolatico,FI,43.7108,11.2391
ITA,50025,Martignana,FI,43.6393,11.1
ITA,50026,San Casciano In Val Di Pesa,FI,43.6569,11.1789
ITA,50027,Chiocchio,FI,43.6398,11.2988
ITA,50028,Sambuca,FI,43.5615,11.2086
ITA,50031,Cafaggiolo,FI,44.0133,11.2632
ITA,50032,Borgo San Lorenzo,FI,43.9684,11.3951
ITA,50033,Pietramala,FI,44.1407,11.35
ITA,50034,Marradi,FI,44.0569,11.5957
ITA,50035,Misileo,FI,44.1365,11.565
ITA,50036,Fontebuona,FI,43.8859,11.2976
ITA,50037,San Piero A Sieve,FI,43.9625,11.3243
ITA,50038,Sant'Agata Mugello,FI,44.0043,11.3488
ITA,50039,Rupecanina,FI,43.9529,11.4801
ITA,50041,Settimello,FI,43.8899,11.2252
ITA,50050,Capraia,FI,43.6747,10.9357
ITA,50051,Dogana,FI,43.6208,10.961
ITA,50052,Certaldo,FI,43.5682,11.0783
ITA,50053,Osteria Bianca,FI,43.6844,10.9752
ITA,50054,San Pierino,FI,43.7169,10.8403
ITA,50055,Ponte A Signa,FI,43.7475,11.0796
ITA,50056,Samminiatello,FI,43.7259,11.0119
ITA,50058,San Mauro A Signa,FI,43.7942,11.1179
ITA,50059,Orbignano,FI,43.7612,10.9327
ITA,50060,Borselli,FI,43.8201,11.5539
ITA,50061,Compiobbi,FI,43.7849,11.3591
ITA,50062,Dicomano,FI,43.8792,11.5271
ITA,50063,Figline Valdarno,FI,43.62,11.4719
ITA,50064,Incisa In Val D'Arno,FI,43.6548,11.449
ITA,50065,Molino Del Piano,FI,43.8112,11.4219
ITA,50066,Matassino,FI,43.7084,11.5155
ITA,50067,Troghi,FI,43.7315,11.4133
ITA,50068,Contea,FI,43.8342,11.5211
ITA,50100,Firenze,FI,43.7793,11.2463
ITA,50121,Firenze,FI,43.7793,11.2463
ITA,50122,Firenze,FI,43.7793,11.2463
ITA,50123,Firenze,FI,43.7793,11.2463
ITA,50124,Galluzzo,FI,43.7585,11.2358
ITA,50125,Poggio Imperiale,FI,43.7646,11.2398
ITA,50126,Sorgane,FI,43.7563,11.2731
ITA,50127,Firenze,FI,43.7863,11.2334
ITA,50129,Firenze,FI,43.7793,11.2463
ITA,50131,Firenze,FI,43.7793,11.2463
ITA,50132,Firenze,FI,43.7793,11.2463
ITA,50133,Firenze,FI,43.7793,11.2463
ITA,50134,Careggi,FI,43.7961,11.2486
ITA,50135,Settignano,FI,43.8835,11.2996
ITA,50136,Varlungo,FI,43.7729,11.2785
ITA,50137,Firenze,FI,43.7793,11.2463
ITA,50139,Firenze,FI,43.7793,11.2463
ITA,50141,Rifredi,FI,43.7982,11.2397
ITA,50142,Isolotto,FI,43.7806,11.2079
ITA,50143,Firenze,FI,43.7793,11.2463
ITA,50144,Firenze,FI,43.7793,11.2463
ITA,50145,Peretola,FI,43.7901,11.2027
ITA,58010,Elmo,GR,42.6926,11.6812
ITA,58011,Capalbio Stazione,GR,42.4223,11.4294
ITA,58012,Campese,GR,42.3622,10.9023
ITA,58014,Poggio Capanne,GR,42.6267,11.4999
ITA,58015,Orbetello Stazione,GR,42.5043,11.2147
ITA,58017,Pitigliano,GR,42.6785,11.6602
ITA,58018,Porto Ercole,GR,42.4017,11.2052
ITA,58019,Giannutri,GR,42.4364,11.1175
ITA,58020,Scarlino,GR,42.89,10.9446
ITA,58022,Prato Ranieri,GR,42.9278,10.7645
ITA,58023,Miniera,GR,42.9178,10.9276
ITA,58024,Capanne Vecchie,GR,43.0488,10.9144
ITA,58025,Lago Boracifero,GR,43.1381,10.8113
ITA,58026,Montieri,GR,43.1339,11.0092
ITA,58027,Ribolla,GR,42.9817,11.0493
ITA,58031,Salaiola,GR,42.8685,11.5138
ITA,58033,Montegiovi,GR,42.9155,11.511
ITA,58034,Selvena,GR,42.7699,11.67
ITA,58036,Sticciano Stazione,GR,42.9975,11.1291
ITA,58037,Marroneto,GR,42.8279,11.5925
ITA,58038,Seggiano,GR,42.929,11.5574
ITA,58042,Arcille Di Campagnatico,GR,42.8429,11.2454
ITA,58043,Riva Del Sole,GR,42.8242,10.8971
ITA,58044,Monticello Dell'Amiata,GR,42.8963,11.4096
ITA,58045,Civitella Paganico,GR,43.0019,11.3147
ITA,58051,Magliano In Toscana,GR,42.6294,11.2793
ITA,58053,Santa Caterina,GR,42.7902,11.4875
ITA,58054,Preselle Sergardi,GR,42.7259,11.3405
ITA,58055,Semproniano,GR,42.7373,11.558
ITA,58100,Santa Maria Di Rispescia,GR,42.7879,11.1191
ITA,57014,Crocino San Giusto,LI,43.5505,10.4578
ITA,57016,Caletta Di Castiglioncello,LI,43.4203,10.4421
ITA,57017,Nugola,LI,43.4771,10.4385
ITA,57020,Bibbona,LI,43.2221,10.594
ITA,57021,Venturina,LI,43.0305,10.5989
ITA,57022,Donoratico,LI,43.1922,10.5741
ITA,57023,San Pietro In Palazzi,LI,43.3035,10.5073
ITA,57025,Colmata Fiorentina Di Piombino,LI,42.9622,10.5757
ITA,57027,San Vincenzo,LI,43.0944,10.5652
ITA,57028,Suvereto,LI,43.0467,10.7137
ITA,57030,Poggio,LI,42.779,10.1793
ITA,57031,Capoliveri,LI,42.7457,10.3775
ITA,57032,Capraia Isola,LI,43.0506,9.843
ITA,57033,Marciana Marina,LI,42.8026,10.1949
ITA,57034,Cavoli,LI,42.7139,10.1867
ITA,57036,Porto Azzurro,LI,42.7675,10.3972
ITA,57037,Carpani,LI,42.8016,10.331
ITA,57038,Rio Marina,LI,42.8383,10.4225
ITA,57039,Rio Nell'Elba,LI,42.8117,10.4008
ITA,57100,Livorno,LI,43.5443,10.3262
ITA,57121,Livorno,LI,43.5443,10.3262
ITA,57122,Livorno,LI,43.5443,10.3262
ITA,57123,Livorno,LI,43.5443,10.3262
ITA,57124,Salviano,LI,43.5332,10.3608
ITA,57125,Livorno,LI,43.5443,10.3262
ITA,57126,Livorno,LI,43.5443,10.3262
ITA,57127,Livorno,LI,43.5443,10.3262
ITA,57128,Ardenza,LI,43.5149,10.3293
ITA,55010,Camigliano Santa Gemma,LU,43.8822,10.6426
ITA,55011,Badia Pozzeveri,LU,43.8217,10.6944
ITA,55012,Pieve San Paolo,LU,43.9864,10.4389
ITA,55013,Lammari,LU,43.8667,10.5667
ITA,55014,Marlia,LU,43.8924,10.5571
ITA,55015,Turchetto,LU,43.8521,10.6794
ITA,55016,Porcari,LU,43.8415,10.6163
ITA,55018,Segromigno In Monte,LU,43.8921,10.5879
ITA,55019,Botticino,LU,43.936,10.652
ITA,55020,San Pellegrinetto,LU,44.0698,10.4024
ITA,55021,Fabbriche Di Vallico,LU,43.9976,10.4279
ITA,55022,Bagni Di Lucca Villa,LU,44.041,10.5967
ITA,55023,Anchiano,LU,43.9775,10.5308
ITA,55025,Calavorno,LU,44.0463,10.5303
ITA,55027,Gallicano,LU,44.0563,10.4463
ITA,55030,Careggine,LU,44.1512,10.3185
ITA,55031,Poggio Garfagnana,LU,44.1476,10.3519
ITA,55032,Palleroso,LU,44.1112,10.4239
ITA,55033,Chiozza,LU,44.1336,10.4302
ITA,55034,Minucciano,LU,44.1785,10.2254
ITA,55035,Piazza Al Serchio,LU,44.192,10.2912
ITA,55036,Pieve Fosciana,LU,44.1307,10.4095
ITA,55038,San Romano In Garfagnana,LU,44.1694,10.3469
ITA,55039,Sillano Giuncugnano,LU,44.2168,10.2748
ITA,55040,Pontestazzemese,LU,44.0019,10.2854
ITA,55041,Pieve,LU,43.9336,10.3188
ITA,55042,Forte Dei Marmi,LU,43.9639,10.1748
ITA,55045,Valdicastello Carducci,LU,43.9487,10.2207
ITA,55047,Seravezza,LU,43.9923,10.2183
ITA,55049,Torre Del Lago Puccini,LU,43.8479,10.2697
ITA,55051,Tiglio,LU,44.0652,10.4781
ITA,55054,Corsanico,LU,43.8907,10.3469
ITA,55060,Guamo,LU,43.8426,10.4878
ITA,55061,San Ginese,LU,43.911,10.5101
ITA,55062,Ruota,LU,43.7744,10.5764
ITA,55064,San Rocco In Turrite,LU,43.9523,10.4282
ITA,55100,Fagnano,LU,43.8648,10.4873
ITA,54010,Podenzana,MS,44.2047,9.9064
ITA,54011,Aulla,MS,44.2026,9.9876
ITA,54012,Tresana,MS,44.2504,9.9164
ITA,54013,Soliera Apuana,MS,44.1984,10.0975
ITA,54014,Regnano,MS,44.1831,10.1593
ITA,54015,Comano,MS,44.2907,10.1144
ITA,54016,Monti,MS,44.2596,10.018
ITA,54021,Bagnone,MS,44.3182,10.0034
ITA,54023,Ponticello,MS,44.343,9.9205
ITA,54026,Mulazzo,MS,44.332,9.8829
ITA,54027,Grondola,MS,44.407,9.8629
ITA,54028,Virgoletta,MS,44.2925,9.9688
ITA,54029,Chiesa Di Rossano,MS,44.341,9.7771
ITA,54033,Fossone,MS,44.08,10.0946
ITA,54035,Fosdinovo,MS,44.1246,10.0185
ITA,54038,San Vito,MS,44.0129,10.1659
ITA,54100,Mirteto,MS,44.0691,10.1505
ITA,56010,Arena Metato,PI,43.7078,10.5098
ITA,56011,Castelmaggiore,PI,43.723,10.5169
ITA,56012,Calcinaia,PI,43.6769,10.6008
ITA,56017,Rigoli,PI,43.7688,10.4327
ITA,56019,Vecchiano,PI,43.7882,10.384
ITA,56020,Castel Del Bosco,PI,43.6642,10.7146
ITA,56021,Latignano,PI,43.6547,10.5556
ITA,56022,Villa Campanile,PI,43.758,10.698
ITA,56023,Musigliano,PI,43.6308,10.551
ITA,56024,La Serra,PI,43.6493,10.828
ITA,56025,Il Romito,PI,43.6447,10.6521
ITA,56028,La Scala,PI,43.6971,10.8629
ITA,56029,Santa Croce Sull'Arno,PI,43.7171,10.7724
ITA,56030,Terricciola,PI,43.5139,10.689
ITA,56031,Bientina,PI,43.6568,10.5957
ITA,56032,Cascine,PI,43.7287,10.5996
ITA,56033,Capannoli,PI,43.5794,10.6696
ITA,56034,Rivalto,PI,43.5009,10.6321
ITA,56035,Casciana Terme Lari,PI,43.5824,10.591
ITA,56036,Villa Saletta,PI,43.5973,10.7411
ITA,56037,Ghizzano Di Peccioli,PI,43.536,10.7687
ITA,56038,Ponsacco,PI,43.5627,10.6468
ITA,56040,Le Badie,PI,43.3715,10.6351
ITA,56041,Castelnuovo Di Val Di Cecina,PI,43.2146,10.9089
ITA,56042,Lorenzana,PI,43.5353,10.5348
ITA,56043,Fauglia,PI,43.5597,10.5023
ITA,56044,Serrazzano,PI,43.2231,10.8461
ITA,56045,Libbiano,PI,43.292,10.8366
ITA,56046,Riparbella,PI,43.3642,10.598
ITA,56048,Volterra,PI,43.4028,10.8729
ITA,56100,Pisa,PI,43.7085,10.4036
ITA,56121,Putignano,PI,43.6766,10.4046
ITA,56122,San Piero A Grado,PI,43.6959,10.3768
ITA,56123,Pisa,PI,43.7085,10.4036
ITA,56124,Pisa,PI,43.7085,10.4036
ITA,56125,Pisa,PI,43.7085,10.4036
ITA,56126,Pisa,PI,43.7085,10.4036
ITA,56127,Pisa,PI,43.7085,10.4036
ITA,56128,Pisa,PI,43.7085,10.4036
ITA,59011,Bacchereto,PO,43.82,11.0031
ITA,59013,Oste,PO,43.9253,11.0362
ITA,59015,Comeana,PO,43.8214,11.0511
ITA,59016,Poggetto,PO,43.8209,11.0452
ITA,59021,Vaiano,PO,43.9565,11.1184
ITA,59024,Vernio,PO,44.0473,11.1472
ITA,59025,Usella,PO,44.0033,11.1168
ITA,59026,Montepiano,PO,44.0907,11.1601
ITA,59100,La Querce,PO,43.8799,11.0852
ITA,51010,Santa Lucia Uzzanese,PT,43.9195,10.7618
ITA,51011,Borgo A Buggiano,PT,43.8752,10.7348
ITA,51012,Castellare Di Pescia,PT,43.8899,10.6605
ITA,51013,Chiesanuova,PT,43.8464,10.7128
ITA,51015,Pozzarello,PT,43.8519,10.8301
ITA,51016,Montecatini Val Di Nievole,PT,43.895,10.7858
ITA,51017,Castelvecchio Di Vellano,PT,43.9523,10.7033
ITA,51018,Pieve A Nievole,PT,43.8812,10.7999
ITA,51019,Ponte Buggianese,PT,43.8361,10.7532
ITA,51020,Castello,PT,44.0537,10.8867
ITA,51021,Abetone,PT,44.1388,10.6756
ITA,51024,Pianosinatico,PT,44.1082,10.735
ITA,51028,Lizzano Pistoiese,PT,44.0483,10.8261
ITA,51030,Montagnana Pistoiese,PT,43.9542,10.8262
ITA,51031,San Michele,PT,43.9461,10.9011
ITA,51034,Stazione Masotti,PT,43.8952,10.8555
ITA,51035,Orbignano,PT,43.8222,10.9069
ITA,51036,Castelmartini,PT,43.8284,10.8756
ITA,51037,Fognano,PT,43.9435,11.029
ITA,51039,Ferruccia,PT,43.8508,10.9723
ITA,51100,Masiano,PT,43.9896,10.9032
ITA,53011,Fonterutoli,SI,43.4502,11.2982
ITA,53012,Chiusdino,SI,43.1749,11.0947
ITA,53013,Castagnoli,SI,43.4407,11.4391
ITA,53014,Monteroni D'Arbia,SI,43.2179,11.3977
ITA,53015,Iesa,SI,43.1222,11.2222
ITA,53016,Murlo,SI,43.165,11.3684
ITA,53017,Radda In Chianti,SI,43.5016,11.3434
ITA,53018,Sovicille,SI,43.2616,11.2453
ITA,53019,Pianella,SI,43.3604,11.4128
ITA,53020,Montisi,SI,43.1564,11.6512
ITA,53021,Abbadia San Salvatore,SI,42.8812,11.6722
ITA,53022,Buonconvento,SI,43.1331,11.4836
ITA,53023,Campiglia D'Orcia,SI,42.9572,11.6676
ITA,53024,Castelnuovo Dell'Abate,SI,43.021,11.5125
ITA,53025,Saragiolo,SI,42.8431,11.6668
ITA,53026,Monticchiello,SI,43.0726,11.7007
ITA,53027,Bagno Vignoni,SI,43.0431,11.6124
ITA,53030,Castel San Giminiano,SI,43.2777,11.0284
ITA,53031,Casole D'Elsa,SI,43.3164,11.0626
